6.275209406075522622e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,4.437653603371806099e+01,-0.000000000000000000e+00,4.929124896481295082e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
4.100691669492835700e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.799055293273003286e+01,-0.000000000000000000e+00,3.139323121380057913e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
3.593921087016062899e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.475058707172712147e+01,-0.000000000000000000e+00,2.682912996041983078e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
5.906731083282589623e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,4.196298443952483126e+01,-0.000000000000000000e+00,4.602653581926873017e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
3.735464337145905489e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.558681376775712124e+01,-0.000000000000000000e+00,2.813043258404666602e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
3.228693754669131977e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.234684790675420629e+01,-0.000000000000000000e+00,2.356633133066591768e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
5.652601641994009896e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,4.018966183914525914e+01,-0.000000000000000000e+00,4.379372167506718228e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
3.481334895857325051e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.381349116737755267e+01,-0.000000000000000000e+00,2.589761843984511103e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.974564313380551539e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.057352530637463062e+01,-0.000000000000000000e+00,2.133351718646435913e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
3.929337356802400905e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.726720450572233645e+01,-0.000000000000000000e+00,3.133401973745314706e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.753451961525512459e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.087709341532390717e+01,-0.000000000000000000e+00,1.343519656907359128e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.246681379048738947e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,7.637127554320992218e+00,-0.000000000000000000e+00,8.871095315692844707e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.559491375315266737e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.484952492211870378e+01,-0.000000000000000000e+00,2.806850117454174054e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.388224629178581537e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,8.473354250350997319e+00,-0.000000000000000000e+00,1.017239793931967817e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.003312799426151258e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.358351413394474960e+00,-0.000000000000000000e+00,5.774182115474139287e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.305361934026687010e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.307620232173912811e+01,-0.000000000000000000e+00,2.583568703034018910e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.134095187890001455e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,6.700031649971424308e+00,-0.000000000000000000e+00,7.939583795118121401e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.291055793167525501e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.320816818539734427e+00,-0.000000000000000000e+00,4.296389342883125906e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.959261540517421452e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.783559703782781014e+01,-0.000000000000000000e+00,3.164856188099147261e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.782660343571424733e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.144332545101126719e+01,-0.000000000000000000e+00,1.374931717535397269e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.275889761094651220e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,8.203359590008350466e+00,-0.000000000000000000e+00,9.185215921973226116e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
3.588699757361179365e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.541575695780606381e+01,-0.000000000000000000e+00,2.838262178082212372e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.417433011224493811e+01,-0.000000000000000000e+00,-0.000000000000000000e+00,9.039586286038355567e+00,-0.000000000000000000e+00,1.048651854560006136e+01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.276048040548278806e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.908717804967281495e+00,-0.000000000000000000e+00,6.129514829913967233e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
